"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2023-01-08","Pc* Lucky #782.union C",38.94,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-08","Pc* Lucky #782.union C",7.28,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-08","Pc* Target",166.1,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-08","Pc* Michaels Stores",7.93,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-08","East Bay Reg Park Dist",-163,"posted","",,true,,"regular","Chase Unlimited","9835",,""
"2023-01-08","Pc* Towercares Foundat",35,"posted","Car","Fixed Costs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-08","Pc* Highland Hospital",6.67,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-08","Target",49.6,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-08","Target",-81.83,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-08","Target",81.83,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-08","Pc* Raja Sweets Indian",14.39,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-08","Pc* Tandoori Pizza",8.8,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-08","Walmart",75.47,"posted","Shops","Wants",false,,"regular","Ultimate Rewards®","5474",,""
"2023-01-08","Nob Hill",6.23,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2023-01-06","Alameda Health S Pr Payment",-4312.29,"posted","",,true,,"income","Total Checking","5670",,""
"2023-01-06","Amazon",92.97,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-06","Amazon",21.03,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-06","Automatic Payment - Thank",-832.05,"posted","",,true,,"internal transfer","Prime Visa","0187",,""
"2023-01-06","Amazon.com*hq85b19p2",226.82,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-06","Amazon",140.46,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-06","Amazon",37.64,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-06","Meta Direct Dep,anand Co",-1150,"posted","",,true,,"income","Adv Plus Banking","9271",,""
"2023-01-06","Contribution",-1917.32,"posted","Other","Wants",false,,"regular","Meta 401(k)","11355",,""
"2023-01-06","Costco",44.96,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2023-01-06","Meta Direct Dep",-3500,"posted","",,true,,"income","Checking","9970",,""
"2023-01-05","Pc* Ikea East Palo Alt",109.86,"posted","Home","Fixed Costs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-05","Pc* Komala Vilas",6.55,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-05","Pc* Komala Vilas",10.9,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-05","Pc* Vfs Services Usa I",-95,"posted","Travel & Vacation","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-05","Pc* Komala Vilas",57.77,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-05","Connectyourcare Svb-claims",-2500,"posted","",,true,,"income","Total Checking","5670",,""
"2023-01-05","Amazon.com*5d4bq",155.04,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-05","Amazon",37.64,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-05","Amazon",17.49,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-05","Costco",255.33,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2023-01-04","Pc* Petco.com",108.61,"posted","Pets","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-04","Spotify",4.99,"posted","Subscriptions","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-04","Amazon",19.92,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-04","Amazon.com*tj9v64gz3",53.49,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-04","Amazon",49.15,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-04","Connectyourcare Svb-claims, Anand Co",-2499.75,"posted","",,true,,"income","Adv Plus Banking","9271",,""
"2023-01-04","Solar Integrated Prasad Co",57.36,"posted","Utilities","Needs",false,,"regular","Adv Plus Banking","9271",,"Solar Integrated Prasad Co"
"2023-01-03","Pc* Lucky #782.union C",44.2,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2023-01-03","Pc* Sp Tesmanian",338.88,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-03","Pc* Cali Pizza Kitc In",5.27,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-03","Discover E-payment Anand Co",19.99,"posted","",,true,,"internal transfer","Adv Plus Banking","9271",,""
"2023-01-03","Gap",89.61,"posted","Clothing","Wants",false,,"regular","Ultimate Rewards®","5474",,""
"2023-01-03","Central Loan Adm Loan Paymt",6988.72,"posted","Home","Fixed Costs",false,,"regular","Checking","9970",,"Central Loan Adm Loan Paymt"
"2023-01-03","Kindercare Or",535.5,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Discover it Miles Card","4422",,"Kindercare"
"2023-01-02","Pc* Tst Olla Cocina",58.28,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2023-01-02","Sling Tv Llc",30,"posted","Subscriptions","Needs",false,,"regular","Ultimate Rewards®","5474",,""
"2023-01-01","Pc* Michaels Stores",28.76,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-01","Pc* Namaste India",9.48,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-01","Pc* Namaste India",4.29,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2023-01-01","Amazon",18.77,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-01","Amazon",48.7,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-01","Amazon",18.82,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-01","Amazon",41.55,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2023-01-01","Directpay Full Balance See Details Of Your Next Directpay Below",-19.99,"posted","",,true,,"internal transfer","Discover it Card","5814",,""
"2022-12-31","Interest Paid",-123.18,"posted","",,true,,"income","Online Savings","9721",,""
"2022-12-30","Pc* Namaste India",9.55,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-30","Amazon",37.86,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2022-12-30","Bkofamerica Mobile 12-31 Xxxxx45508 Deposit *mobile",-70,"posted","",,true,,"income","Adv Plus Banking","9271",,""
"2022-12-30","Bkofamerica Mobile 12-31 Xxxxx59860 Deposit *mobile",-70,"posted","",,true,,"income","Adv Plus Banking","9271",,""
"2022-12-30","Interest Payment",-0.06,"posted","",,true,,"income","Citi® Savings Account","9988",,""
"2022-12-29","Pc* Google Google Stor",34.32,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-29","Pc* K1 Speed South San",75.27,"posted","Other","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-29","Pc* Sq Momo Cook",2.2,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-29","Pc* Sq Chandni Chowk L",24.23,"posted","Other","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-29","Pc* Naan Point",69.43,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-29","Comcast",80,"posted","Utilities","Needs",false,,"regular","Ultimate Rewards®","5474",,"Comcast"
"2022-12-28","Pc* Tesla",132.9,"posted","Other","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-28","Everestmomo.us",14.32,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-28","Travel Credit $300-year",-182.84,"posted","",,true,,"internal transfer","Sapphire Reserve","8119",,""
"2022-12-28","Travel Credit $300-year",-117.16,"posted","",,true,,"internal transfer","Sapphire Reserve","8119",,""
"2022-12-28","Hotelscom",761.51,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-28","Jetstar Ai Yqkrgh",182.84,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-27","Vfs Services Usa Inc",8.27,"posted","Travel & Vacation","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-27","Pc* Canteen Vend1",2.75,"posted","Other","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-27","Hotelscom",639.87,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-27","Pc* Raja Sweets Indian",21.76,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-27","Amazon.com*9h19h8jh3",9.82,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2022-12-27","Tesla Motors Tesla Moto Venkatesh Co",90000.05,"posted","Car","Fixed Costs",false,,"regular","Adv Plus Banking","9271",,""
"2022-12-27","Kindercare Or",535.5,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Discover it Miles Card","4422",,"Kindercare"
"2022-12-26","Pc* Ulta",70.57,"posted","Other","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-25","Pc* Apna Bazar Farmers",36.95,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2022-12-25","Walmart",10.94,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-25","Oakland Zoo",24,"posted","Entertainment","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-25","Oakland Zoo",79,"posted","Entertainment","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-25","Pc* Target",356,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2022-12-25","United",78.35,"posted","Travel & Vacation","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2022-12-25","United",19.7,"posted","Travel & Vacation","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2022-12-25","United",19.7,"posted","Travel & Vacation","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2022-12-25","United",78.35,"posted","Travel & Vacation","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2022-12-25","United",19.7,"posted","Travel & Vacation","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2022-12-25","Apple.com-bill",7.99,"posted","Subscriptions","Needs",false,,"regular","Ultimate Rewards®","5474",,"Apple.com-bill"
"2022-12-25","Walmart",-44.63,"posted","Shops","Wants",false,,"regular","Ultimate Rewards®","5474",,""
"2022-12-25","Tmobile*auto Pay",293,"posted","Other","Wants",false,,"regular","Ultimate Rewards®","5474",,""
"2022-12-24","Costco",53.68,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2022-12-23","Automatic Payment - Thank",-3814.84,"posted","",,true,,"internal transfer","Sapphire Reserve","8119",,""
"2022-12-23","Pc* Csj Dept Of Trans",2.2,"posted","Car","Fixed Costs",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-23","Alameda Health S Pr Payment",-5974.4,"posted","",,true,,"income","Total Checking","5670",,""
"2022-12-23","Amazon",24.35,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2022-12-23","Amazon.com*7z3w22z03",15.17,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2022-12-23","Discover E-payment Anand Co",2142,"posted","",,true,,"internal transfer","Adv Plus Banking","9271",,""
"2022-12-23","Meta Direct Dep,anand Co",-1150,"posted","",,true,,"income","Adv Plus Banking","9271",,""
"2022-12-23","Points United Miles",1881.25,"posted","Travel & Vacation","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2022-12-23","Meta Direct Dep",-3500,"posted","",,true,,"income","Checking","9970",,""
"2022-12-22","Pc* The Ups Store",15,"posted","Other","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-22","Five Below",74.21,"posted","Clothing","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-22","Pc* Butler Amusements",22,"posted","Entertainment","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-22","Pc* Butler Amusements",10,"posted","Entertainment","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-22","Panera Bread",43.05,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-22","Pc* Everestmomo.us",28.64,"posted","Other","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-22","Amazon",27,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2022-12-22","Venmo",180,"posted","Other","Wants",false,,"regular","Adv Plus Banking","4007",,""
"2022-12-22","Costco Gas",50.34,"posted","Car","Fixed Costs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2022-12-22","Directpay Full Balance See Details Of Your Next Directpay Below",-2142,"posted","",,true,,"internal transfer","Discover it Miles Card","4422",,""
"2022-12-21","Daiso Ba16 Fmt",27.01,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-21","Oakland Zoo Online",104,"posted","Kids Activities","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-21","Pc* The Ups Store",45,"posted","Other","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-21","Walgreens",1.58,"posted","Healthcare","Needs",false,,"regular","Chase Unlimited","9835",,""
"2022-12-21","Uscustoms Trustedtraveler",100,"posted","Other","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-21","Known Traveler Credit",-100,"posted","",,true,,"internal transfer","Sapphire Reserve","8119",,""
"2022-12-21","Pc* Ubr Pending.uber.c",31.91,"posted","Other","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-21","Pgande Online Prasad Co",99.52,"posted","Utilities","Needs",false,,"regular","Adv Plus Banking","9271",,"PG&E"
"2022-12-21","Known Traveler Credit",-100,"posted","",,true,,"internal transfer","United GatewaySM Card","9871",,""
"2022-12-21","Uscustoms Trustedtraveler",100,"posted","Other","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2022-12-20","Pc* Marshalls",19.62,"posted","Clothing","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-20","Pc* Namaste India",31.55,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-20","Vfs Services Usa Inc",288.66,"posted","Travel & Vacation","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-20","Law Firm Of Anish Vashist",3000,"posted","Other","Wants",false,,"regular","United GatewaySM Card","9871",,""
"2022-12-20","Kindercare Or",535.5,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Discover it Miles Card","4422",,"Kindercare"
"2022-12-19","Pc* Target",13.48,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2022-12-18","Pc* Target",52.89,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2022-12-18","Pc* Namaste India",32.75,"posted","Restaurants","Wants",false,,"regular","Chase Unlimited","9835",,""
"2022-12-18","Chipotle Mexican Grill",6.48,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-18","Pc* Highland Hospital",3.31,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-18","Amazon",-28.22,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2022-12-18","Amazon",38.74,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2022-12-17","Netflix",19.99,"posted","Subscriptions","Needs",false,,"regular","Discover it Card","5814",,"Netflix"
"2022-12-16","Cvs",17.71,"posted","Healthcare","Needs",false,,"regular","Chase Unlimited","9835",,""
"2022-12-16","Pc* Highland Hospital",11.1,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-16","Chase Credit Crd Autopay",3159.48,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2022-12-16","Amazon.com*ix6ss0he3",22.14,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2022-12-16","Costco",212.59,"posted","Groceries","Needs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2022-12-16","Costco Gas",29.85,"posted","Car","Fixed Costs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2022-12-15","Pc* Highland Hospital",8.88,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-15","Alameda County Utility *prasad Co Tel",112.77,"posted","Utilities","Needs",false,,"regular","Adv Plus Banking","9271",,""
"2022-12-15","Venmo",76,"posted","Other","Wants",false,,"regular","Adv Plus Banking","4007",,""
"2022-12-15","Automatic Payment - Thank",-3159.48,"posted","",,true,,"internal transfer","Ultimate Rewards®","5474",,""
"2022-12-15","Citi Autopay Payment",515.71,"posted","",,true,,"internal transfer","Checking","9970",,""
"2022-12-14","Pc* Auntie Annes Pretz",8.63,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-14","Amazon",7.74,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2022-12-14","Autopay Rautopay Auto-pmt",-515.71,"posted","",,true,,"internal transfer","Costco Anywhere Visa® Card by Citi","7178",,""
"2022-12-13","Pc* Sq Zareens Restaur",61.78,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2022-12-13","Amazon",22.14,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
